pair_id,type,text_a,text_b,similarity_score,sources,notes,category
e484f08c-7922-4b4d-96cd-453f7883d8af,synonym,火毒内陷证,热毒内陷证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
a0d24599-4096-4a37-b932-c9c2019335cd,synonym,火毒上攻证,热毒上攻证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
cff468ae-bd53-4244-b10e-8928cc0e1964,synonym,火毒上攻证,热毒上犯证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b40dc330-ea8b-4efb-81e8-0dfb584b5f29,synonym,热毒上攻证,热毒上犯证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
9836e14f-261c-470f-8d58-e4b59aac2a06,synonym,热毒攻目证,火热灼目证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
18831689-b68d-4303-b94b-f298bc87750e,synonym,热毒攻目证,热邪侵目证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
34f3eff2-6706-4e48-b63d-89fc5fea2109,synonym,火热灼目证,热邪侵目证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
2596a12b-010d-4fa0-9fcf-05a477ecacb4,synonym,火毒攻目证,热毒犯眼证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
6122e86c-1739-4065-a188-fcb7a35923ac,synonym,火毒犯耳证,毒火犯耳证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
7d4cbbb2-dfc3-4ddd-9344-f3cbae9bb36b,synonym,火毒犯耳证,热毒犯耳证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
3c00f311-f5fa-4313-8307-e2ac345f4eae,synonym,毒火犯耳证,热毒犯耳证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
e9de7cc0-8fab-4f05-b858-6ed1450e5204,synonym,火毒攻喉证,热毒攻喉证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
32429a47-c214-4a63-b0f4-ce74c17728b2,synonym,火毒攻口证,火毒攻唇证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
7c6b63f1-6bdc-4e80-8cfb-c3e0658a828c,synonym,火毒攻舌证,热毒攻舌证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
7d2d1dc3-8127-4c7e-93a3-4a5218e4f2dc,synonym,火毒犯下证,热毒下犯证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
e8bfa15a-ebd8-4b2a-8406-98299d0a6da3,synonym,热毒蕴结大肠证,热蕴大肠证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
d0420882-f017-4a14-a20f-bfd8048e2e5a,synonym,热毒蕴结大肠证,热毒蕴肠证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
45501bad-1480-4acc-9d7f-0fab4769fd51,synonym,热蕴大肠证,热毒蕴肠证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
e40bfb1a-4e35-40e6-b92a-0da6845b9c59,synonym,火毒伤阴证,火毒伤津证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
64cff4c1-f810-4e6d-abc9-5d16aead2aff,synonym,热毒伤阴证,热毒伤津证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
61672ed5-48f2-4f88-8741-0d62e34ceb14,synonym,疫毒引睾窜腹证,毒窜睾腹证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
38a3325b-a9b2-4779-aa71-1f9aa3529e6d,synonym,疫毒引睾窜腹证,邪毒引睾窜腹证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
c33a3352-9ff3-4028-aa6e-84a0c257e331,synonym,疫毒引睾窜腹证,邪毒引窜睾腹证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
48cabd5c-20f0-41fb-8eca-3d0d519759e2,synonym,毒窜睾腹证,邪毒引睾窜腹证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
4bd99364-2f85-4095-9fc1-333923647d2d,synonym,毒窜睾腹证,邪毒引窜睾腹证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
ffcef4fd-8aa9-419e-9863-f54cbd63d05b,synonym,邪毒引睾窜腹证,邪毒引窜睾腹证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
7ebbd3d6-9bf0-46f4-b7c8-391e3daa7920,synonym,温毒下注证,瘟毒下注证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
5ced1018-d109-4e8e-919d-a42185b28aac,synonym,疫毒伤络证,疫热伤络证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
c8449148-0a2b-4600-a8ee-5b6254ecc253,synonym,疹毒内陷厥阴证,毒陷厥阴证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
713a454e-0803-44ec-8c08-60a1d6f1ae14,synonym,毒陷心肝证,邪毒内陷心肝证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
542563c7-fd62-46e4-8c34-cb3d14160705,synonym,痧毒上攻证,麻毒上攻证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
9370511c-6e07-4865-a279-8ee7a140a988,synonym,痧毒冲心证,麻毒冲心证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
a9fa0da9-1439-4783-9d31-fd0da2cc03ad,synonym,麻毒陷肺证,麻毒闭肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
6f984dbb-8083-4f5a-987f-d18aa7643730,synonym,药毒内陷证,药毒内攻证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
d793f585-ed56-4100-b5ad-be7dca16a2d9,synonym,食毒伤胎证,食毒动胎证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
47c13736-aab1-463c-9f4f-e2b17247b705,synonym,胎毒蕴肤证,胎火蕴毒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
a12d32bf-dbb3-4d5a-a360-aefb5193f61a,synonym,胎毒蕴热证,胎毒蕴结证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
1df58d4c-6a08-43ad-a3f8-cc4693021efe,synonym,虫毒侵袭肌肤证,肌肤虫毒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
c23b83b4-9331-4201-b7b4-cd72d83392b7,synonym,虫毒蕴肤证,虫毒结肤证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
215535ff-2db3-4f6f-8056-4037d0ff8afb,synonym,虫毒侵肺证,虫毒犯肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
d7fcaf54-ca50-4a67-988c-5cc8ac5fc648,synonym,痰气证,痰气交阻证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
38faac89-6383-4b68-99f5-f549300c950d,synonym,痰气互结证,气滞痰结证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
4b98948a-b85d-4ce8-ad62-a644629ce760,synonym,痰气互结证,气郁痰结证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b3753454-acdd-4bdd-b46b-83c75eb034d8,synonym,气滞痰结证,气郁痰结证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
d8f520b6-58c7-4486-8940-ba30604795a5,synonym,痰气郁结证,气滞痰郁证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
8a87b5aa-888e-4803-bcd5-254509f4e7cf,synonym,痰阻气逆证,痰气上逆证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
f7d8c0a1-d424-41c0-9eda-0bf7a8ba15d4,synonym,水饮内停证,水饮内扰证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
31a9606b-bb9b-4a51-9ce7-3dd246dddd2a,synonym,饮邪客肺证,饮邪犯肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
051ae885-0714-4aa2-b4c6-ed9d55c9ab7b,synonym,饮邪客肺证,饮邪停肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
c9599dc4-fd2a-4c76-9a27-4548e2c9d506,synonym,饮邪客肺证,饮停于肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
cdeef258-c36c-4e68-b0b4-8eb8183f17d5,synonym,饮邪犯肺证,饮邪停肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
0f802891-bcf9-4772-aa11-3d69733a8e2d,synonym,饮邪犯肺证,饮停于肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
4673a516-a808-42b0-8929-c5b25a810db1,synonym,饮邪停肺证,饮停于肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
68fffa4f-8279-47d4-8617-368ef0eb6e34,synonym,饮停胸胁证,饮阻胸膈证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
1f9126e8-fba5-4f84-8c85-9ae9aabade91,synonym,饮留胃肠证,水饮留肠证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
a2cee41a-533b-47f4-b36d-5696d0b9dd4a,synonym,痰湿证,湿痰证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
66fb93a3-09c8-4ab9-94ab-636986bd955d,synonym,痰湿内蕴证,痰湿内盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
72cbdee4-d35b-4bd0-aa80-76d7eb0e4b5a,synonym,痰湿内蕴证,痰湿偏盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
acf9dbf8-fbea-4983-9dd5-0fa1f265d428,synonym,痰湿内蕴证,痰湿壅盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b942fa45-bdcd-45ce-a38c-2013f637fb6a,synonym,痰湿内盛证,痰湿偏盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
c2eb47f4-e02c-4d64-ac2b-a824e6d27abe,synonym,痰湿内盛证,痰湿壅盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
b3443d77-b54f-44d8-a553-66339f61598d,synonym,痰湿偏盛证,痰湿壅盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
1979d58e-e642-4f6b-afa7-96f93bee6bd2,synonym,痰湿阻结证,痰湿内阻证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
3d205aa8-5bc9-415e-8956-7fbb92493c84,synonym,痰湿阻滞证,痰湿蕴结证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
75a9c2ed-378b-4c96-b049-b2878e9e9749,synonym,痰湿痹阻证,痰湿阻痹证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
dd584c14-0ce6-4dd5-818d-3ee34f91b03b,synonym,痰湿凝结证,痰湿结聚证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
8efa0600-dd92-47ba-9463-047e915e93e7,synonym,痰湿凝结证,痰湿结滞证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
a7e9d6ab-0b30-4843-a60c-a59ec1378793,synonym,痰湿凝结证,湿痰凝结证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
f59f1b1f-b5bd-455b-a748-b36affd4812e,synonym,痰湿结聚证,痰湿结滞证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
873de44d-cec4-4e1f-876a-00fcdaa72043,synonym,痰湿结聚证,湿痰凝结证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
6ba2acc4-c930-4373-9d6c-beacad2e4278,synonym,痰湿结滞证,湿痰凝结证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
6e36fecd-7a39-495c-b9df-03342bb20d33,synonym,痰湿蕴肤证,肌肤痰湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
fdc0b764-330e-4cc6-b8b6-e36ff252baeb,synonym,痰湿蕴肤证,湿痰蕴结肌肤证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
599f5c9f-f492-46b0-9f54-3d72759ce700,synonym,肌肤痰湿证,湿痰蕴结肌肤证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
ea2fb016-0fe7-468f-be49-3d5c7a9aa83a,synonym,痰湿阻结胞睑证,胞睑痰湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
47d25aa3-6285-42b8-a48f-3015dc339444,synonym,痰湿犯肺证,痰湿侵肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
